custId,accountType,branchNumber,relatedCustomerId,maskedAccountNumber,type,openDate,id,balance,currency,maskedNumber
14e31544-d618-49b0-826c-38984d282446,bankAccounts_0,1918,14e31544-d618-49b0-826c-38984d282446,36***56,SDA,2018-03-01,54f05b1d-0df1-4f53-82b8-fbad47a54a58,19733.62,CAD,
14e31544-d618-49b0-826c-38984d282446,bankAccounts_1,1918,14e31544-d618-49b0-826c-38984d282446,83***20,DDA,2018-03-01,3d350087-f8da-417a-8e8d-36e3fd879d9a,21399.72,CAD,
14e31544-d618-49b0-826c-38984d282446,creditCardAccounts_0,,14e31544-d618-49b0-826c-38984d282446,,VISA,2018-03-01T00:00:00,0a0105a0-9458-42d7-a41d-ccc2d303c816,514.1,CAD,44*************20
0bf779ae-83ec-46f7-8e56-3db95304c0c3,bankAccounts_0,337,0bf779ae-83ec-46f7-8e56-3db95304c0c3,19***63,DDA,2018-03-01,5e949add-a2a4-47d4-9c35-47ea86fff929,25147.59,CAD,
0bf779ae-83ec-46f7-8e56-3db95304c0c3,bankAccounts_1,337,0bf779ae-83ec-46f7-8e56-3db95304c0c3,12***11,SDA,2018-03-01,6b85ca74-fdfb-49ed-adf7-071abb46cea8,18876.8,CAD,
0bf779ae-83ec-46f7-8e56-3db95304c0c3,creditCardAccounts_0,,0bf779ae-83ec-46f7-8e56-3db95304c0c3,,VISA,2018-03-01T00:00:00,c6f94470-72f7-46f2-82bb-ec2bc70f6de0,674.67,CAD,68*************77
2699d33b-9961-4cb0-8eb1-8f37709bd494,bankAccounts_0,13852,2699d33b-9961-4cb0-8eb1-8f37709bd494,67***48,SDA,2018-03-01,7ff91ebc-61bb-4b5f-acef-18f426574a7f,13399.6,CAD,
2699d33b-9961-4cb0-8eb1-8f37709bd494,bankAccounts_1,13852,2699d33b-9961-4cb0-8eb1-8f37709bd494,30***43,DDA,2018-03-01,ce49cb79-3838-47be-9fcb-ddcaa9909d23,15157.45,CAD,
2699d33b-9961-4cb0-8eb1-8f37709bd494,creditCardAccounts_0,,2699d33b-9961-4cb0-8eb1-8f37709bd494,,MC,2018-03-01T00:00:00,276ac164-635b-4e11-bbfc-dcffd1e45f07,1058.18,CAD,26*************40
85237910-a0fe-428c-9f96-37179edce948,bankAccounts_0,1740,85237910-a0fe-428c-9f96-37179edce948,21***09,SDA,2018-03-01,ceda1ce0-d24e-4185-88ec-124adc47f5b2,2687.22,CAD,
85237910-a0fe-428c-9f96-37179edce948,bankAccounts_1,1740,85237910-a0fe-428c-9f96-37179edce948,15***95,DDA,2018-03-01,bc8db46b-c7c3-4e5e-acd1-dc5c766d1326,5190.22,CAD,
85237910-a0fe-428c-9f96-37179edce948,creditCardAccounts_0,,85237910-a0fe-428c-9f96-37179edce948,,VISA,2018-03-01T00:00:00,4ca0b9b5-835b-4a9c-8e34-2f77e2709351,79.83,CAD,40*************25
776ed21d-b17b-42cb-b708-d3ab069455dd,bankAccounts_0,330,776ed21d-b17b-42cb-b708-d3ab069455dd,36***64,DDA,2018-03-01,fa10950c-841f-47b5-a656-735e961c0ec5,5609.16,CAD,
776ed21d-b17b-42cb-b708-d3ab069455dd,bankAccounts_1,330,776ed21d-b17b-42cb-b708-d3ab069455dd,64***02,SDA,2018-03-01,cd6805ab-fe15-4803-9d7a-1d2d1fd2cdd5,3248.88,CAD,
776ed21d-b17b-42cb-b708-d3ab069455dd,creditCardAccounts_0,,776ed21d-b17b-42cb-b708-d3ab069455dd,,VISA,2018-03-01T00:00:00,9f3323a9-b5c4-4ffd-a135-f396a92234f5,131.9,CAD,83*************61
75b24f82-e876-46a4-962f-dc551aee4a6c,bankAccounts_0,197,75b24f82-e876-46a4-962f-dc551aee4a6c,62***25,SDA,2018-03-01,f4f1dc07-8ed8-4ac9-8164-42b232297e39,0.0,CAD,
75b24f82-e876-46a4-962f-dc551aee4a6c,bankAccounts_1,197,75b24f82-e876-46a4-962f-dc551aee4a6c,96***87,DDA,2018-03-01,53984360-3acc-49fa-82a9-985ea4f5b7ab,0.0,CAD,
75b24f82-e876-46a4-962f-dc551aee4a6c,creditCardAccounts_0,,75b24f82-e876-46a4-962f-dc551aee4a6c,,VISA,2018-03-01T00:00:00,885ff94b-08ee-488e-940d-d97c389f580e,2359.57,CAD,47*************75
4dc13ed0-2346-4e2e-85d6-921a1f4bb985,bankAccounts_0,658,4dc13ed0-2346-4e2e-85d6-921a1f4bb985,59***09,SDA,2018-03-01,65393105-e56c-486b-8074-492c206fb934,16750.16,CAD,
4dc13ed0-2346-4e2e-85d6-921a1f4bb985,bankAccounts_1,658,4dc13ed0-2346-4e2e-85d6-921a1f4bb985,77***83,DDA,2018-03-01,12e52687-3fc2-4a10-b502-10358b3bf5e1,18154.59,CAD,
4dc13ed0-2346-4e2e-85d6-921a1f4bb985,creditCardAccounts_0,,4dc13ed0-2346-4e2e-85d6-921a1f4bb985,,VISA,2018-03-01T00:00:00,f95be70b-95c7-40c3-adf2-bab3b8b368f9,687.83,CAD,98*************67
dbcc6dd2-8cbe-4915-8337-61851e02e4e3,bankAccounts_0,1928,dbcc6dd2-8cbe-4915-8337-61851e02e4e3,46***67,SDA,2018-03-01,3a2984ba-8ffe-4556-ad0d-1002ada41c7d,27247.54,CAD,
dbcc6dd2-8cbe-4915-8337-61851e02e4e3,bankAccounts_1,1928,dbcc6dd2-8cbe-4915-8337-61851e02e4e3,73***49,DDA,2018-03-01,8f695110-813f-4c92-99e2-ae51ee80c8de,31272.42,CAD,
dbcc6dd2-8cbe-4915-8337-61851e02e4e3,creditCardAccounts_0,,dbcc6dd2-8cbe-4915-8337-61851e02e4e3,,VISA,2018-03-01T00:00:00,eed53cac-fc77-42f9-9363-70673745a3da,845.06,CAD,12*************13
a8b2db90-c8b2-4e35-a701-7be6d5bcbaf6,bankAccounts_0,1791,a8b2db90-c8b2-4e35-a701-7be6d5bcbaf6,21***27,DDA,2018-03-01,278da629-2a25-44db-89a5-c6320956adf8,378.62,CAD,
a8b2db90-c8b2-4e35-a701-7be6d5bcbaf6,bankAccounts_1,1791,a8b2db90-c8b2-4e35-a701-7be6d5bcbaf6,92***47,SDA,2018-03-01,22e3e1e4-f576-4aa2-be47-2fa2e8ea3701,3857.18,CAD,
a8b2db90-c8b2-4e35-a701-7be6d5bcbaf6,creditCardAccounts_0,,a8b2db90-c8b2-4e35-a701-7be6d5bcbaf6,,VISA,2018-03-01T00:00:00,b39acbd1-31e2-47f7-bf67-d34a752938d3,4166.68,CAD,90*************26
27406f11-2704-4eee-95b4-5e05a7436ccb,bankAccounts_0,197,27406f11-2704-4eee-95b4-5e05a7436ccb,94***36,DDA,2018-03-01,04c48b8b-c6bb-4606-ab55-163575f1ad0f,510.56,CAD,
27406f11-2704-4eee-95b4-5e05a7436ccb,bankAccounts_1,197,27406f11-2704-4eee-95b4-5e05a7436ccb,89***22,SDA,2018-03-01,32f46df2-19b9-4316-b453-1470a77a361e,3193.48,CAD,
27406f11-2704-4eee-95b4-5e05a7436ccb,creditCardAccounts_0,,27406f11-2704-4eee-95b4-5e05a7436ccb,,MC,2018-03-01T00:00:00,ac395126-a6ab-4611-9894-76ea5ccc89bc,2731.41,CAD,69*************35
5eaba0d6-7afb-4757-aa3c-b48edc4c3e61,bankAccounts_0,329,5eaba0d6-7afb-4757-aa3c-b48edc4c3e61,45***79,SDA,2018-03-01,e8f13819-27bb-41ec-abf3-c6b0a848ff40,2713.12,CAD,
5eaba0d6-7afb-4757-aa3c-b48edc4c3e61,bankAccounts_1,329,5eaba0d6-7afb-4757-aa3c-b48edc4c3e61,98***56,DDA,2018-03-01,ddd65475-8aa4-407f-a204-b0722b5772c8,811.8,CAD,
5eaba0d6-7afb-4757-aa3c-b48edc4c3e61,creditCardAccounts_0,,5eaba0d6-7afb-4757-aa3c-b48edc4c3e61,,VISA,2018-03-01T00:00:00,b09cadbd-5ce4-4f14-9187-2e4d4284e447,4097.27,CAD,05*************51
aba35227-b601-4a03-bcb1-7f90d215b971,bankAccounts_0,12493,aba35227-b601-4a03-bcb1-7f90d215b971,78***30,SDA,2018-03-01,a0cae86d-9b23-4515-aece-2b57dac98546,12366.44,CAD,
aba35227-b601-4a03-bcb1-7f90d215b971,bankAccounts_1,12493,aba35227-b601-4a03-bcb1-7f90d215b971,24***36,DDA,2018-03-01,b1d84fa5-3e38-4cd6-9a9a-a04532ae6466,1798.4,CAD,
aba35227-b601-4a03-bcb1-7f90d215b971,creditCardAccounts_0,,aba35227-b601-4a03-bcb1-7f90d215b971,,VISA,2018-03-01T00:00:00,9c0197a8-5dc7-4a29-9448-fad550cf8210,703.71,CAD,04*************64
951d9f39-65e3-4920-ae9e-524cc8a1a655,bankAccounts_0,1832,951d9f39-65e3-4920-ae9e-524cc8a1a655,83***23,SDA,2018-03-01,1163488d-789c-4bfb-bdb6-36422d7ae248,20183.92,CAD,
951d9f39-65e3-4920-ae9e-524cc8a1a655,bankAccounts_1,1832,951d9f39-65e3-4920-ae9e-524cc8a1a655,00***57,DDA,2018-03-01,231edcd5-737a-41f7-b3ec-2c20dfd7bbf3,29601.42,CAD,
951d9f39-65e3-4920-ae9e-524cc8a1a655,creditCardAccounts_0,,951d9f39-65e3-4920-ae9e-524cc8a1a655,,VISA,2018-03-01T00:00:00,ff3fc9b9-89c9-4a51-ad95-4ffcd2dbe69f,766.39,CAD,22*************55
8c06b8b9-3d49-4e1f-904b-10d23a0200d0,bankAccounts_0,1580,8c06b8b9-3d49-4e1f-904b-10d23a0200d0,41***17,DDA,2018-03-01,3d0033ec-b33d-47d2-b0f6-138f6104ce70,15312.23,CAD,
8c06b8b9-3d49-4e1f-904b-10d23a0200d0,bankAccounts_1,1580,8c06b8b9-3d49-4e1f-904b-10d23a0200d0,53***81,SDA,2018-03-01,ed45bae1-476b-4fb6-a64b-7cb8c5651340,11780.4,CAD,
8c06b8b9-3d49-4e1f-904b-10d23a0200d0,creditCardAccounts_0,,8c06b8b9-3d49-4e1f-904b-10d23a0200d0,,VISA,2018-03-01T00:00:00,2b60466b-ef58-429e-9887-3d4b34bc96e0,466.2,CAD,01*************16
d540fe73-9b7d-4916-b637-e800181d684b,bankAccounts_0,538,d540fe73-9b7d-4916-b637-e800181d684b,42***34,DDA,2018-03-01,7933af3b-7391-4c7f-b196-e2dd16e3a8a1,5183.87,CAD,
d540fe73-9b7d-4916-b637-e800181d684b,bankAccounts_1,538,d540fe73-9b7d-4916-b637-e800181d684b,60***24,SDA,2018-03-01,6ce587b7-de5f-4f41-9499-e9b20172b6d4,3247.3,CAD,
d540fe73-9b7d-4916-b637-e800181d684b,creditCardAccounts_0,,d540fe73-9b7d-4916-b637-e800181d684b,,VISA,2018-03-01T00:00:00,a7b0d87c-9a5a-40a5-8c97-f831d13d9f82,115.79,CAD,77*************47
aebf184c-a45c-490d-9bb6-0c396d5cf3d7,bankAccounts_0,1195,aebf184c-a45c-490d-9bb6-0c396d5cf3d7,43***85,DDA,2018-03-01,fcc1a1b3-1654-4de8-9c8f-626db414c0fe,13826.87,CAD,
aebf184c-a45c-490d-9bb6-0c396d5cf3d7,bankAccounts_1,1195,aebf184c-a45c-490d-9bb6-0c396d5cf3d7,02***17,SDA,2018-03-01,50ba4d94-0478-457a-a069-9f88057d16a1,10446.04,CAD,
aebf184c-a45c-490d-9bb6-0c396d5cf3d7,creditCardAccounts_0,,aebf184c-a45c-490d-9bb6-0c396d5cf3d7,,VISA,2018-03-01T00:00:00,c70136b0-2c44-402c-86dd-41fcd9b3a70b,610.07,CAD,16*************89
52cd49a8-d9c7-40b2-a22c-d69e0292d068,bankAccounts_0,607,52cd49a8-d9c7-40b2-a22c-d69e0292d068,09***83,SDA,2018-03-01,37714086-3c5c-4ae2-94bb-d670875ca497,2777.26,CAD,
52cd49a8-d9c7-40b2-a22c-d69e0292d068,bankAccounts_1,607,52cd49a8-d9c7-40b2-a22c-d69e0292d068,03***60,DDA,2018-03-01,4a40aa6a-1fd9-4aea-855d-87b7e3fa6591,4605.91,CAD,
36e113b8-5947-4d9b-9962-764261988d94,bankAccounts_0,1550,36e113b8-5947-4d9b-9962-764261988d94,19***44,DDA,2018-03-01,9af852fc-7ace-42d6-a998-6072ed53a48d,12492.99,CAD,
36e113b8-5947-4d9b-9962-764261988d94,bankAccounts_1,1550,36e113b8-5947-4d9b-9962-764261988d94,65***37,SDA,2018-03-01,ecdc40ae-937e-4b56-b15f-5d84185263ea,11358.4,CAD,
36e113b8-5947-4d9b-9962-764261988d94,creditCardAccounts_0,,36e113b8-5947-4d9b-9962-764261988d94,,VISA,2018-03-01T00:00:00,89a43eb3-e8f3-4273-a8e9-5b7782bb60be,793.27,CAD,65*************57
4e9758de-7eee-402a-9b1c-205f710c85cc,bankAccounts_0,331,4e9758de-7eee-402a-9b1c-205f710c85cc,04***95,DDA,2018-03-01,b6365d58-866e-4f99-aad7-00821bb2a1d5,3113.27,CAD,
4e9758de-7eee-402a-9b1c-205f710c85cc,bankAccounts_1,331,4e9758de-7eee-402a-9b1c-205f710c85cc,88***61,SDA,2018-03-01,f10af683-d724-416a-bec3-7dc09aa9e5a1,10662.7,CAD,
4e9758de-7eee-402a-9b1c-205f710c85cc,creditCardAccounts_0,,4e9758de-7eee-402a-9b1c-205f710c85cc,,VISA,2018-03-01T00:00:00,945ef9be-dc97-4dcf-a44f-f247dad43746,833.86,CAD,13*************01
af69f3fc-7d66-4d53-8a80-138cb324d4f3,bankAccounts_0,1168,af69f3fc-7d66-4d53-8a80-138cb324d4f3,20***27,SDA,2018-03-01,ec6ab2ef-b2e1-48b3-80c4-b845f6778e87,5366.48,CAD,
af69f3fc-7d66-4d53-8a80-138cb324d4f3,bankAccounts_1,1168,af69f3fc-7d66-4d53-8a80-138cb324d4f3,16***65,DDA,2018-03-01,df877462-d96f-4ca5-b645-9020dfedb7ea,1317.84,CAD,
af69f3fc-7d66-4d53-8a80-138cb324d4f3,creditCardAccounts_0,,af69f3fc-7d66-4d53-8a80-138cb324d4f3,,VISA,2018-03-01T00:00:00,15f460fd-2766-47d2-85c8-ce6f699ff14b,616.89,CAD,01*************68
78e791ff-ecf8-4e19-88ab-63b7b4593573,bankAccounts_0,265,78e791ff-ecf8-4e19-88ab-63b7b4593573,17***80,SDA,2018-03-01,26ff6c66-f230-49a5-a372-c806592109d2,19570.4,CAD,
78e791ff-ecf8-4e19-88ab-63b7b4593573,bankAccounts_1,265,78e791ff-ecf8-4e19-88ab-63b7b4593573,98***77,DDA,2018-03-01,4796e211-c925-45d0-9c32-2dd3ed0fd3d3,25027.11,CAD,
78e791ff-ecf8-4e19-88ab-63b7b4593573,creditCardAccounts_0,,78e791ff-ecf8-4e19-88ab-63b7b4593573,,VISA,2018-03-01T00:00:00,46d8ab7a-db65-4412-ae35-1863cb67d6ba,736.99,CAD,22*************04
6550f355-f8cf-448c-b90e-aa5cba012e87,bankAccounts_0,1736,6550f355-f8cf-448c-b90e-aa5cba012e87,44***06,DDA,2018-03-01,3055a37a-9f42-4ae3-9b91-2dafc1dc9558,0.0,CAD,
6550f355-f8cf-448c-b90e-aa5cba012e87,bankAccounts_1,1736,6550f355-f8cf-448c-b90e-aa5cba012e87,30***86,SDA,2018-03-01,c23f5909-87c1-4d82-aeb1-fb1c4c0d2066,0.0,CAD,
6550f355-f8cf-448c-b90e-aa5cba012e87,creditCardAccounts_0,,6550f355-f8cf-448c-b90e-aa5cba012e87,,VISA,2018-03-01T00:00:00,95bc6cdf-4d68-4534-be38-534fd2d921c6,2954.82,CAD,03*************40
efc37a50-78c5-49fa-91cb-50ecc2a977da,bankAccounts_0,12082,efc37a50-78c5-49fa-91cb-50ecc2a977da,44***08,DDA,2018-03-01,2fdf22cc-c131-42f7-9cd3-d41baecf7153,22723.05,CAD,
efc37a50-78c5-49fa-91cb-50ecc2a977da,bankAccounts_1,12082,efc37a50-78c5-49fa-91cb-50ecc2a977da,75***35,SDA,2018-03-01,e36c06bb-7d9c-40fb-b69b-b61d6af4d49d,15708.44,CAD,
efc37a50-78c5-49fa-91cb-50ecc2a977da,creditCardAccounts_0,,efc37a50-78c5-49fa-91cb-50ecc2a977da,,VISA,2018-03-01T00:00:00,a3a921ae-a2c9-4d0f-9183-b45a66132a88,581.67,CAD,33*************42
09114537-1388-407a-8339-7531ddb1e83c,bankAccounts_0,48,09114537-1388-407a-8339-7531ddb1e83c,14***23,SDA,2018-03-01,705fad2d-2771-4762-82c6-3d7e4dd0c3f7,19353.48,CAD,
09114537-1388-407a-8339-7531ddb1e83c,bankAccounts_1,48,09114537-1388-407a-8339-7531ddb1e83c,60***42,DDA,2018-03-01,2adad440-8799-4435-aa65-98f7dace0fe6,19090.49,CAD,
09114537-1388-407a-8339-7531ddb1e83c,creditCardAccounts_0,,09114537-1388-407a-8339-7531ddb1e83c,,VISA,2018-03-01T00:00:00,3ab6f891-c96d-4638-aecc-524d51bb9229,827.89,CAD,03*************20
446a934e-ab8f-41ca-9e56-2873976232de,bankAccounts_0,87,446a934e-ab8f-41ca-9e56-2873976232de,25***20,DDA,2018-03-01,426db850-ab14-49ac-84bc-6ca1b9326b2c,11152.61,CAD,
446a934e-ab8f-41ca-9e56-2873976232de,bankAccounts_1,87,446a934e-ab8f-41ca-9e56-2873976232de,14***08,SDA,2018-03-01,72f75eb5-0b60-465f-a55a-4ad862bab5a7,16065.6,CAD,
446a934e-ab8f-41ca-9e56-2873976232de,creditCardAccounts_0,,446a934e-ab8f-41ca-9e56-2873976232de,,VISA,2018-03-01T00:00:00,5ee34b4a-fd7d-4bfc-a68c-12dda3b3a572,692.47,CAD,12*************94
4e1915d2-bb48-47a0-97bb-d7ee93586255,bankAccounts_0,1918,4e1915d2-bb48-47a0-97bb-d7ee93586255,56***32,DDA,2018-03-01,9e91a672-b455-4f8a-83f6-96ef2eeb83f9,26703.37,CAD,
4e1915d2-bb48-47a0-97bb-d7ee93586255,bankAccounts_1,1918,4e1915d2-bb48-47a0-97bb-d7ee93586255,20***51,SDA,2018-03-01,aac86efb-d378-408c-9192-807c99d8255a,22089.7,CAD,
4e1915d2-bb48-47a0-97bb-d7ee93586255,creditCardAccounts_0,,4e1915d2-bb48-47a0-97bb-d7ee93586255,,VISA,2018-03-01T00:00:00,da0bf35f-ecc9-419e-988a-01f434bbb5be,523.81,CAD,91*************51
b746cb44-6e43-4d69-a71e-19d0a3b53850,bankAccounts_0,1740,b746cb44-6e43-4d69-a71e-19d0a3b53850,28***16,SDA,2018-03-01,295f9afa-5246-4b99-a4de-d289a1ae30dd,108.0,CAD,
b746cb44-6e43-4d69-a71e-19d0a3b53850,bankAccounts_1,1740,b746cb44-6e43-4d69-a71e-19d0a3b53850,90***88,DDA,2018-03-01,1fad2b8f-c87a-4e03-95df-7a203c85d36a,24.75,CAD,
8482600f-9747-4dd6-bf38-cb46dd79bc74,bankAccounts_0,1636,8482600f-9747-4dd6-bf38-cb46dd79bc74,46***61,SDA,2018-03-01,c701b0f5-961b-4950-86ab-adb02c5eab19,68.72,CAD,
8482600f-9747-4dd6-bf38-cb46dd79bc74,bankAccounts_1,1636,8482600f-9747-4dd6-bf38-cb46dd79bc74,34***96,DDA,2018-03-01,32ec1344-63cf-4191-b409-d5dea21d4374,16.37,CAD,
58c49482-c930-4374-9fe8-1bdeda2374d4,bankAccounts_0,15004,58c49482-c930-4374-9fe8-1bdeda2374d4,99***64,SDA,2018-03-01,41afabce-333e-4708-8526-29e391055718,5498.34,CAD,
58c49482-c930-4374-9fe8-1bdeda2374d4,bankAccounts_1,15004,58c49482-c930-4374-9fe8-1bdeda2374d4,00***63,DDA,2018-03-01,cbf93369-41af-4ddd-a2da-37c0eff803f1,5018.03,CAD,
58c49482-c930-4374-9fe8-1bdeda2374d4,creditCardAccounts_0,,58c49482-c930-4374-9fe8-1bdeda2374d4,,VISA,2018-03-01T00:00:00,3b9756ed-42ea-4a3f-b2e2-beb4b763d5d1,426.21,CAD,10*************96
30c33943-b00d-4b77-b243-1a75b438e178,bankAccounts_0,1512,30c33943-b00d-4b77-b243-1a75b438e178,87***61,SDA,2018-03-01,c8a4953d-f55e-458c-b3c7-cbf2c5099ef3,1753.86,CAD,
30c33943-b00d-4b77-b243-1a75b438e178,bankAccounts_1,1512,30c33943-b00d-4b77-b243-1a75b438e178,48***11,DDA,2018-03-01,a505e875-4633-4510-95d6-787fc0966e87,2280.33,CAD,
30c33943-b00d-4b77-b243-1a75b438e178,creditCardAccounts_0,,30c33943-b00d-4b77-b243-1a75b438e178,,VISA,2018-03-01T00:00:00,b6614bbe-6c05-45b1-b3a5-f0c6f8d386f4,130.74,CAD,96*************87
11fa5b4f-8290-4424-99e8-48102d1fd69b,bankAccounts_0,1076,11fa5b4f-8290-4424-99e8-48102d1fd69b,33***18,SDA,2018-03-01,1aa8929a-7158-49df-a5ae-bcd8b00ef552,7657.56,CAD,
11fa5b4f-8290-4424-99e8-48102d1fd69b,bankAccounts_1,1076,11fa5b4f-8290-4424-99e8-48102d1fd69b,65***38,DDA,2018-03-01,d7d3062e-ff96-45a3-ae26-2abf2bb6654b,5684.3,CAD,
11fa5b4f-8290-4424-99e8-48102d1fd69b,creditCardAccounts_0,,11fa5b4f-8290-4424-99e8-48102d1fd69b,,VISA,2018-03-01T00:00:00,844e4a77-1d90-4c12-8052-35c172f80f3c,622.85,CAD,88*************58
0318e803-cb54-4da0-9b68-9a16f7581144,bankAccounts_0,392,0318e803-cb54-4da0-9b68-9a16f7581144,23***32,SDA,2018-03-01,1555a37e-1c8d-409e-9820-71901c3a4674,0.0,CAD,
0318e803-cb54-4da0-9b68-9a16f7581144,bankAccounts_1,392,0318e803-cb54-4da0-9b68-9a16f7581144,96***66,DDA,2018-03-01,f2943307-0b4b-454f-9f0a-ce85e9c84ffa,0.0,CAD,
0318e803-cb54-4da0-9b68-9a16f7581144,creditCardAccounts_0,,0318e803-cb54-4da0-9b68-9a16f7581144,,VISA,2018-03-01T00:00:00,c963939c-6001-4fdb-a0de-1059999b124c,2712.43,CAD,76*************23
e9c28efa-29cc-453f-a571-420411e81489,bankAccounts_0,1076,e9c28efa-29cc-453f-a571-420411e81489,14***12,DDA,2018-03-01,d15d8298-5672-420d-a590-db78dfbf1d36,1907.65,CAD,
e9c28efa-29cc-453f-a571-420411e81489,bankAccounts_1,1076,e9c28efa-29cc-453f-a571-420411e81489,14***58,SDA,2018-03-01,13b78f90-8b39-49ae-8eaf-16df622df48d,4592.54,CAD,
e9c28efa-29cc-453f-a571-420411e81489,creditCardAccounts_0,,e9c28efa-29cc-453f-a571-420411e81489,,VISA,2018-03-01T00:00:00,59702e61-e518-40cb-baa7-a01f26e82aa1,630.71,CAD,22*************38
dd1245ac-5f6d-4c3c-b462-9b88a864d863,bankAccounts_0,328,dd1245ac-5f6d-4c3c-b462-9b88a864d863,63***29,DDA,2018-03-01,28b418f2-6b07-4415-9a6c-d40400d74e3c,42764.44,CAD,
dd1245ac-5f6d-4c3c-b462-9b88a864d863,bankAccounts_1,328,dd1245ac-5f6d-4c3c-b462-9b88a864d863,42***82,SDA,2018-03-01,baf97e62-351a-4611-b753-67a71dc0ef22,36769.2,CAD,
dd1245ac-5f6d-4c3c-b462-9b88a864d863,creditCardAccounts_0,,dd1245ac-5f6d-4c3c-b462-9b88a864d863,,VISA,2018-03-01T00:00:00,64dfafce-2da9-4198-a93c-efa1f9e5628b,711.21,CAD,02*************89
bcdf3ab1-fb70-4269-8ea2-553cb420fecd,bankAccounts_0,374,bcdf3ab1-fb70-4269-8ea2-553cb420fecd,18***55,SDA,2018-03-01,287836d6-eafa-4b5e-b22d-b4e4fafd86e9,6228.3,CAD,
bcdf3ab1-fb70-4269-8ea2-553cb420fecd,bankAccounts_1,374,bcdf3ab1-fb70-4269-8ea2-553cb420fecd,27***36,DDA,2018-03-01,8a2980be-f379-41d1-a02e-258135fa598b,584.44,CAD,
bcdf3ab1-fb70-4269-8ea2-553cb420fecd,creditCardAccounts_0,,bcdf3ab1-fb70-4269-8ea2-553cb420fecd,,VISA,2018-03-01T00:00:00,8600af2f-c523-4db7-8089-f2f481d48d69,1458.99,CAD,37*************78
601af0fc-8908-4852-a34f-55402481f1c7,bankAccounts_0,1864,601af0fc-8908-4852-a34f-55402481f1c7,26***24,DDA,2018-03-01,2cb1e313-330e-4461-a444-7c620f240b18,507.98,CAD,
601af0fc-8908-4852-a34f-55402481f1c7,bankAccounts_1,1864,601af0fc-8908-4852-a34f-55402481f1c7,33***94,SDA,2018-03-01,3a80606b-386c-4ae6-a85d-8ff19a180b90,4709.5,CAD,
601af0fc-8908-4852-a34f-55402481f1c7,creditCardAccounts_0,,601af0fc-8908-4852-a34f-55402481f1c7,,VISA,2018-03-01T00:00:00,287ca19f-7ed4-4201-a2a4-5fc0461dcfb4,3102.68,CAD,36*************53
7e51d877-e956-4a88-a023-bf8f69601303,bankAccounts_0,1791,7e51d877-e956-4a88-a023-bf8f69601303,17***13,SDA,2018-03-01,16a59626-f8d1-4085-8359-d3d038507393,8308.76,CAD,
7e51d877-e956-4a88-a023-bf8f69601303,bankAccounts_1,1791,7e51d877-e956-4a88-a023-bf8f69601303,31***91,DDA,2018-03-01,20ffd2fd-02ef-46b9-998b-7df7a0ca525c,1629.15,CAD,
7e51d877-e956-4a88-a023-bf8f69601303,creditCardAccounts_0,,7e51d877-e956-4a88-a023-bf8f69601303,,MC,2018-03-01T00:00:00,52217cee-448d-4ee5-ac69-a9f523a28163,758.17,CAD,83*************67
cd7b5a71-db36-4b76-a127-c474b5de4cd0,bankAccounts_0,331,cd7b5a71-db36-4b76-a127-c474b5de4cd0,46***51,SDA,2018-03-01,c3e292ba-0981-4aae-8403-0eea23b46f44,3096.7,CAD,
cd7b5a71-db36-4b76-a127-c474b5de4cd0,bankAccounts_1,331,cd7b5a71-db36-4b76-a127-c474b5de4cd0,85***20,DDA,2018-03-01,bba83f97-38b2-4bef-bede-5a2532d208af,4727.9,CAD,
cd7b5a71-db36-4b76-a127-c474b5de4cd0,creditCardAccounts_0,,cd7b5a71-db36-4b76-a127-c474b5de4cd0,,VISA,2018-03-01T00:00:00,02e5151c-9104-4912-8005-60f03e076093,120.32,CAD,85*************91
17c599ae-b879-4569-8b27-01a8160de04a,bankAccounts_0,337,17c599ae-b879-4569-8b27-01a8160de04a,33***37,SDA,2018-03-01,daaa8053-d9e2-4584-92d2-36b4873f88c5,54150.16,CAD,
17c599ae-b879-4569-8b27-01a8160de04a,bankAccounts_1,337,17c599ae-b879-4569-8b27-01a8160de04a,35***21,DDA,2018-03-01,3f5a0825-9eea-4910-a327-c87008220b2b,77034.2,CAD,
17c599ae-b879-4569-8b27-01a8160de04a,creditCardAccounts_0,,17c599ae-b879-4569-8b27-01a8160de04a,,VISA,2018-03-01T00:00:00,c3551728-deea-4588-b300-2d28ccb78760,960.51,CAD,45*************22
76527063-cc39-4e19-a91d-54b3aebcb145,bankAccounts_0,1740,76527063-cc39-4e19-a91d-54b3aebcb145,44***29,SDA,2018-03-01,834bce5a-c925-4d56-813b-84a422f4aac6,7033.64,CAD,
76527063-cc39-4e19-a91d-54b3aebcb145,bankAccounts_1,1740,76527063-cc39-4e19-a91d-54b3aebcb145,37***93,DDA,2018-03-01,61f1e9cd-ba9f-4ded-9eb9-f88797221159,638.39,CAD,
76527063-cc39-4e19-a91d-54b3aebcb145,creditCardAccounts_0,,76527063-cc39-4e19-a91d-54b3aebcb145,,VISA,2018-03-01T00:00:00,c176b97a-da2f-4b19-b754-15e397a3bef8,3419.43,CAD,65*************51
e5c40d53-4418-441d-b8e9-18af47db32f2,bankAccounts_0,1736,e5c40d53-4418-441d-b8e9-18af47db32f2,47***59,DDA,2018-03-01,fa419d03-348c-41b6-8b2f-c019f537595a,4209.26,CAD,
